filename,weighted
3735_160396,0.00012296129314284
3735_163651,0.07165541806551037
3754_156707,0.07367026929654247
3755_156737,0.7179733671060586
3759_157035,0.74553209651166
3759_157046,0.7472725786549269
3763_157110,0.6016703182297923
3763_161237,0.6617370953579917
3763_163631,0.8055010272231531
3763_164862,0.7031272349443098
3780_157613,0.654331426418304
3784_157680,0.7621643443365185
3785_157738,0.6729860607192679
3800_158285,0.673667728568035
3802_158308,0.6313338135772388
3810_158494,0.04430064604225334
3810_158675,0.015453461449917619
3816_158814,0.8495903801867098
3817_158891,0.6538920675392671
3833_159575,0.7372367116482422
3854_160445,0.6924043660964665
3862_160792,0.6552122816128584
3863_160807,0.07224131559227144
3866_160899,0.7374107447756393
3866_166204,0.7237697770594116
3872_161210,0.7569905437109934
3872_161224,0.8590422750073313
3885_161743,0.055323095438773784
3885_162177,0.05808242996532138
3885_164577,0.05679273034648136
3885_164584,0.04331391243968676
3894_162181,0.025250698515450656
3917_163022,0.9998089710454546
3961_164203,0.6762551680469302
3961_164825,0.6625052975362706
3962_164246,0.03597125929493441
3963_164265,0.8115185449355948
3964_164338,0.659068280017357
3964_164352,0.6568755510009082
3986_165240,0.7330414211868115
3998_165601,0.7826140875719646
4014_166308,0.037212547126574985
4026_166703,0.13031090868187414
4040_167040,0.747721252331105
4043_167174,0.7099292774008022
